Id,Name,2023-08-15 21:24:10
26074697,삼성전자 AC145CS4FHH2ST,"기본설치비 포함(수도권)_5,399,000|기본설치비 포함(전국)_5,399,000|공식인증점 판매_5,399,000|기본설치비 별도_가격비교예정"
26072969,삼성전자 AC090CS4FBH2SY,"기본설치비 포함(수도권)_4,228,190|기본설치비 포함(전국)_4,228,190|공식인증점 판매_4,228,190|기본설치비 별도_2,818,990"
26071670,삼성전자 AC072CS4FBH2SY,"기본설치비 포함(수도권)_3,707,290|기본설치비 포함(전국)_3,707,290|공식인증점 판매_3,707,290|기본설치비 별도_2,436,420"
26059958,삼성전자 AC145CS4PHH1SY,"기본설치비 포함(수도권)_3,795,890|기본설치비 포함(전국)_3,795,890|공식인증점 판매_3,795,890|기본설치비 별도_가격비교예정"
26050064,삼성전자 AC090CS6PBH1SY,"기본설치비 포함(수도권)_3,363,590|기본설치비 포함(전국)_3,363,590|공식인증점 판매_3,363,590|기본설치비 별도_1,452,540"
24712181,삼성전자 AC130CS4FHH2SY,"기본설치비 포함(수도권)_4,943,790|기본설치비 포함(전국)_4,943,790|공식인증점 판매_4,943,790|기본설치비 별도_3,426,890"
24712022,삼성전자 AC110CS4FHH2SY,"기본설치비 포함(수도권)_4,674,990|기본설치비 포함(전국)_4,674,990|공식인증점 판매_4,674,990|기본설치비 별도_3,206,900"
24711917,삼성전자 AC100CS6PHH1SY,"기본설치비 포함(수도권)_3,556,300|기본설치비 포함(전국)_3,556,300|공식인증점 판매_3,556,300|기본설치비 별도_1,652,040"
24711821,삼성전자 AC100CS6PBH1SY,"기본설치비 포함(수도권)_3,556,290|기본설치비 포함(전국)_3,556,290|공식인증점 판매_3,556,290|기본설치비 별도_1,652,040"
24711698,삼성전자 AC130CS6PBH1SY,"기본설치비 포함(수도권)_3,946,890|기본설치비 포함(전국)_3,946,890|공식인증점 판매_3,946,890|기본설치비 별도_2,058,940"
24711623,삼성전자 AC110CS6PHH1SY,"기본설치비 포함(수도권)_3,739,600|기본설치비 포함(전국)_3,739,600|공식인증점 판매_3,739,600|기본설치비 별도_1,819,750"
24711563,삼성전자 AC110CS6PBH1SY,"기본설치비 포함(수도권)_3,739,590|기본설치비 포함(전국)_3,739,590|공식인증점 판매_3,739,590|기본설치비 별도_1,819,740"
23757197,삼성전자 AC060CS4FBH2SY,"기본설치비 포함(수도권)_3,390,690|기본설치비 포함(전국)_3,390,690|공식인증점 판매_3,390,690|기본설치비 별도_2,176,990"
23757101,삼성전자 AC110CS4PBH1SY,"기본설치비 포함(수도권)_3,428,190|기본설치비 포함(전국)_3,428,190|공식인증점 판매_3,428,190|기본설치비 별도_가격비교예정"
21574778,삼성전자 무풍 단배관 5실 AJ40AFS5P41SSY,"기본설치비 포함(수도권)_7,739,000|기본설치비 포함(전국)_7,739,000|공식인증점 판매_7,739,000|기본설치비 별도_가격비교예정"
21574625,삼성전자 무풍 다배관 5실 AJ40BSS5P44SSY,"기본설치비 포함(수도권)_7,667,000|기본설치비 포함(전국)_7,667,000|공식인증점 판매_7,667,000|기본설치비 별도_가격비교예정"
21574529,삼성전자 무풍 다배관 청정 5실 AJ40BSS5P44CSY,"기본설치비 포함(수도권)_8,755,000|기본설치비 포함(전국)_8,755,000|공식인증점 판매_8,755,000|기본설치비 별도_가격비교예정"
21574415,삼성전자 무풍 단배관 5실 AJ40ASS5P44SSY,"기본설치비 포함(수도권)_7,859,000|기본설치비 포함(전국)_7,859,000|공식인증점 판매_7,859,000|기본설치비 별도_가격비교예정"
21574271,삼성전자 무풍 단배관 5실 AJ30ASS5P36SSY,"기본설치비 포함(수도권)_7,199,000|기본설치비 포함(전국)_7,199,000|공식인증점 판매_7,199,000|기본설치비 별도_가격비교예정"
21574058,삼성전자 무풍 단배관 청정 5실 AJ40AYS5P44CSY,"공식인증점 판매_10,459,000|기본설치비 포함(수도권)_10,459,000|기본설치비 포함(전국)_10,459,000|기본설치비 별도_가격비교예정"
21529529,삼성전자 비스포크 무풍 인피니트 라인 청정 5실 AN40BSX5P44CSY,"기본설치비 포함(수도권)_10,170,000|기본설치비 포함(전국)_10,170,000|공식인증점 판매_10,170,000"
21529475,삼성전자 비스포크 무풍 인피니트 라인 청정 5실 AN40ASX5P44CSY,"기본설치비 포함(수도권)_10,410,000|기본설치비 포함(전국)_10,410,000|공식인증점 판매_10,410,000"
21529382,삼성전자 비스포크 무풍 인피니트 라인 5실 AN40ASU5P44SSY,"기본설치비 포함(수도권)_10,030,000|기본설치비 포함(전국)_10,030,000|공식인증점 판매_10,030,000"
21529343,삼성전자 비스포크 무풍 인피니트 라인 5실 AN40BSU5P44SSY,"기본설치비 포함(수도권)_9,790,000|기본설치비 포함(전국)_9,790,000|공식인증점 판매_9,790,000"
21529265,삼성전자 비스포크 무풍 인피니트 라인 청정 4실 AN30BSX4P36CSY,"기본설치비 포함(수도권)_7,680,000|기본설치비 포함(전국)_7,680,000|공식인증점 판매_7,680,000"
21529214,삼성전자 비스포크 무풍 인피니트 라인 청정 4실 AN30ASX4P36CSY,"기본설치비 포함(수도권)_7,870,000|기본설치비 포함(전국)_7,870,000|공식인증점 판매_7,870,000"
21529082,삼성전자 비스포크 무풍 인피니트 라인 4실 AN30BSU4P36SSY,"기본설치비 포함(수도권)_7,390,000|기본설치비 포함(전국)_7,390,000|공식인증점 판매_7,390,000"
21529016,삼성전자 비스포크 무풍 인피니트 라인 청정 3실 AN23BSX3P26CSY,"기본설치비 포함(수도권)_6,120,000|기본설치비 포함(전국)_6,120,000|공식인증점 판매_6,120,000"
21528947,삼성전자 비스포크 무풍 인피니트 라인 청정 3실 AN23ASX3P26CSY,"기본설치비 포함(수도권)_6,260,000|기본설치비 포함(전국)_6,260,000|공식인증점 판매_6,260,000"
21528692,삼성전자 비스포크 무풍 인피니트 라인 3실 AN23BSU3P26SSY,"기본설치비 포함(수도권)_5,850,000|기본설치비 포함(전국)_5,850,000|공식인증점 판매_5,850,000"
21528410,삼성전자 비스포크 무풍 인피니트 라인 3실 AN23ASU3P26SSY,"기본설치비 포함(수도권)_5,990,000|기본설치비 포함(전국)_5,990,000|공식인증점 판매_5,990,000"
21528227,삼성전자 비스포크 무풍 인피니트 라인 4실 AN30ASU4P36SSY,"기본설치비 포함(수도권)_7,580,000|기본설치비 포함(전국)_7,580,000|공식인증점 판매_7,580,000"
21488912,삼성전자 무풍 단배관 2실 AJ23ASS2P26SSY,"기본설치비 포함(수도권)_3,740,000|기본설치비 포함(전국)_3,740,000|공식인증점 판매_3,740,000"
21488867,삼성전자 무풍 다배관 2실 AJ23BSS2P26SSY,"기본설치비 포함(수도권)_3,599,000|기본설치비 포함(전국)_3,599,000|공식인증점 판매_3,599,000"
21488690,삼성전자 무풍 다배관 3실 AJ18BSS3P18SSY,"기본설치비 포함(수도권)_4,144,000|기본설치비 포함(전국)_4,144,000|공식인증점 판매_4,144,000"
21488588,삼성전자 무풍 다배관 청정 3실 AJ18BSS3P18CSY,"기본설치비 포함(수도권)_4,785,000|기본설치비 포함(전국)_4,785,000|공식인증점 판매_4,785,000"
21488204,삼성전자 무풍 다배관 청정 2실 AJ18BSS2P16CSY,"기본설치비 포함(수도권)_3,457,000|기본설치비 포함(전국)_3,457,000|공식인증점 판매_3,457,000"
21466058,삼성전자 AC072CS6PBH1SY,"기본설치비 포함(수도권)_3,095,890|기본설치비 포함(전국)_3,095,890|공식인증점 판매_3,095,890|기본설치비 별도_1,423,850"
21465974,삼성전자 AC060CS6PBH1SY,"기본설치비 포함(수도권)_2,880,290|기본설치비 포함(전국)_2,880,290|공식인증점 판매_2,880,290|기본설치비 별도_1,302,770"
21465668,삼성전자 AC072CS4DBC1SY,"기본설치비 포함(수도권)_2,437,490|기본설치비 포함(전국)_2,437,490|공식인증점 판매_2,437,490|기본설치비 별도_1,092,790"
21465467,삼성전자 AC083CS4DBC1SY,"기본설치비 포함(수도권)_2,652,090|기본설치비 포함(전국)_2,652,090|공식인증점 판매_2,652,090|기본설치비 별도_1,396,500"
21465347,삼성전자 AC060CS4DBC1SY,"기본설치비 포함(수도권)_2,423,990|기본설치비 포함(전국)_2,423,990|공식인증점 판매_2,423,990|기본설치비 별도_1,120,040"
21294443,삼성전자 비스포크 무풍 인피니트 라인 3실 AN23BSX3P26SSY,"기본설치비 포함(수도권)_5,560,000|기본설치비 포함(전국)_5,560,000|공식인증점 판매_5,560,000"
21205556,삼성전자 비스포크 무풍 인피니트 라인 4실 AN30BSX4P36SSY,"기본설치비 포함(수도권)_6,940,000|기본설치비 포함(전국)_6,940,000|공식인증점 판매_6,940,000"
20746460,삼성전자 AC130CS6PHH1SY,"기본설치비 포함(수도권)_3,946,890|기본설치비 포함(전국)_3,946,890|공식인증점 판매_3,946,890|기본설치비 별도_2,058,560"
21487970,삼성전자 무풍 다배관 2실 AJ18BSS2P16SSY,"기본설치비 포함(수도권)_3,600,000|기본설치비 포함(전국)_3,600,000|공식인증점 판매_3,600,000"
20746538,삼성전자 무풍 단배관 청정 3실 AJ18ASS3P22CSY,"공식인증점 판매_5,149,000|기본설치비 포함(수도권)_5,149,000|기본설치비 포함(전국)_5,149,000"
20746292,삼성전자 무풍 단배관 청정 2실 AJ18ASS2P16CSY,"기본설치비 포함(수도권)_3,790,000|기본설치비 포함(전국)_3,790,000|공식인증점 판매_3,790,000"
20746256,삼성전자 무풍 단배관 2실 AJ18ASS2P16SSY,"기본설치비 포함(수도권)_3,350,000|기본설치비 포함(전국)_3,350,000|공식인증점 판매_3,350,000"
20746064,삼성전자 무풍 단배관 3실 AJ18ASS3P18SSY,"공식인증점 판매_4,540,000|기본설치비 포함(수도권)_4,540,000|기본설치비 포함(전국)_4,540,000"
20746037,삼성전자 무풍 단배관 청정 3실 AJ18ASS3P18CSY,"공식인증점 판매_5,090,000|기본설치비 포함(수도권)_5,090,000|기본설치비 포함(전국)_5,090,000"
20726816,삼성전자 단배관 청정 1실 AJ18ASS1P18CSY,"공식인증점 판매_2,859,000|기본설치비 포함(수도권)_2,859,000|기본설치비 포함(전국)_2,859,000"
20713985,삼성전자 AC072CS4PBH1SY,"공식인증점 판매_2,829,190|기본설치비 포함(수도권)_2,829,190|기본설치비 포함(전국)_2,829,190"
20713850,삼성전자 AC060CS4PBH1SY,"공식인증점 판매_2,632,290|기본설치비 포함(수도권)_2,632,290|기본설치비 포함(전국)_2,632,290"
20713280,삼성전자 비스포크 핏홈 AF-FH31CMX87T,"기본설치비 포함(수도권)_4,149,000|기본설치비 포함(전국)_4,149,000|공식인증점 판매_4,149,000"
20713148,삼성전자 비스포크 핏홈 AF-FH31CMX87Y,"기본설치비 포함(수도권)_4,499,000|기본설치비 포함(전국)_4,499,000|공식인증점 판매_4,499,000"
20712818,삼성전자 비스포크 핏홈 AF-FH25CMX87W,"기본설치비 포함(수도권)_3,899,000|기본설치비 포함(전국)_3,899,000|공식인증점 판매_3,899,000"
20701787,삼성전자 AC100CS4PBH1SY,"공식인증점 판매_3,267,790|기본설치비 포함(수도권)_3,267,790|기본설치비 포함(전국)_3,267,790"
20701541,삼성전자 AP083CSPDBC1S,"공식인증점 판매_2,031,320|기본설치비 포함(수도권)_1,607,920|기본설치비 포함(전국)_2,031,320|기본설치비 별도_1,071,610"
20596874,삼성전자 AC110CS4FBH2SY,"공식인증점 판매_4,674,990|기본설치비 포함(수도권)_4,674,990|기본설치비 포함(전국)_4,674,990"
20701973,삼성전자 AC110CS4DBC1SY,"공식인증점 판매_3,024,990|기본설치비 포함(수도권)_3,024,990|기본설치비 포함(전국)_3,024,990|기본설치비 별도_1,525,120"
20575820,삼성전자 AC100CS4DBC1SY,"공식인증점 판매_2,705,360|기본설치비 포함(수도권)_1,602,550|기본설치비 포함(전국)_2,705,360|기본설치비 별도_1,367,040"
20575709,삼성전자 AC100CS4FBH2SY,"공식인증점 판매_4,431,290|기본설치비 포함(수도권)_4,431,290|기본설치비 포함(전국)_4,431,290"
20575628,삼성전자 AC100CS4FHH2SY,"공식인증점 판매_3,140,690|기본설치비 포함(수도권)_3,140,690|기본설치비 포함(전국)_3,140,690"
20575490,삼성전자 AC130CS4FBH2SY,"공식인증점 판매_4,943,790|기본설치비 포함(수도권)_4,943,790|기본설치비 포함(전국)_4,943,790"
20562668,삼성전자 비스포크 무풍 인피니트 라인 청정 4실 AN30ASU4P36CSY,"기본설치비 포함(수도권)_8,320,000|기본설치비 포함(전국)_8,320,000|공식인증점 판매_8,320,000|기본설치비 별도_가격비교예정"
21322877,삼성전자 비스포크 무풍 인피니트 라인 5실 AN40BSX5P44SSY,"공식인증점 판매_9,230,000|기본설치비 포함(수도권)_9,230,000|기본설치비 포함(전국)_9,230,000"
21321173,삼성전자 비스포크 무풍 인피니트 라인 청정 5실 AN40BSU5P44CSY,"공식인증점 판매_11,016,000|기본설치비 포함(수도권)_11,016,000|기본설치비 포함(전국)_11,016,000"
21319697,삼성전자 비스포크 무풍 인피니트 라인 청정 4실 AN30BSU4P36CSY,"공식인증점 판매_8,140,000|기본설치비 포함(수도권)_8,140,000|기본설치비 포함(전국)_8,140,000"
21315089,삼성전자 비스포크 무풍 인피니트 라인 청정 3실 AN23BSU3P26CSY,"기본설치비 포함(수도권)_6,400,000|기본설치비 포함(전국)_6,400,000|공식인증점 판매_6,400,000"
20574155,삼성전자 비스포크 무풍 인피니트 라인 청정 5실 AN40ASU5P44CSY,"기본설치비 포함(수도권)_11,166,000|기본설치비 포함(전국)_11,166,000|공식인증점 판매_11,166,000"
20573990,삼성전자 비스포크 무풍 인피니트 라인 5실 AN40ASX5P44SSY,"공식인증점 판매_9,480,000|기본설치비 포함(수도권)_9,480,000|기본설치비 포함(전국)_9,480,000"
20562605,삼성전자 비스포크 무풍 인피니트 라인 4실 AN30ASX4P36SSY,"공식인증점 판매_7,120,000|기본설치비 포함(수도권)_7,120,000|기본설치비 포함(전국)_7,120,000"
20562254,삼성전자 비스포크 무풍 인피니트 라인 3실 AN23ASX3P26SSY,"공식인증점 판매_5,700,000|기본설치비 포함(수도권)_5,700,000|기본설치비 포함(전국)_5,700,000"
20562335,삼성전자 비스포크 무풍 인피니트 라인 청정 3실 AN23ASU3P26CSY,"기본설치비 포함(수도권)_6,540,000|기본설치비 포함(전국)_6,540,000|공식인증점 판매_6,540,000"
20521187,삼성전자 AC130CS4PHH1SY,"공식인증점 판매_3,598,990|기본설치비 포함(수도권)_3,598,990|기본설치비 포함(전국)_3,598,990"
20520872,삼성전자 AC145CS4DBC1SY,"공식인증점 판매_3,277,270|기본설치비 포함(수도권)_2,092,640|기본설치비 포함(전국)_3,277,270|기본설치비 별도_1,818,360"
20519693,삼성전자 AC130CS4PBH1SY,"공식인증점 판매_3,598,990|기본설치비 포함(수도권)_3,598,990|기본설치비 포함(전국)_3,598,990"
20519630,삼성전자 AC110CS4PHH1SY,"공식인증점 판매_3,428,190|기본설치비 포함(수도권)_3,428,190|기본설치비 포함(전국)_3,428,190"
20519540,삼성전자 AC100CS4PHH1SY,"공식인증점 판매_3,267,790|기본설치비 포함(수도권)_3,267,790|기본설치비 포함(전국)_3,267,790"
20276540,삼성전자 AP230CAPDHH1S,"공식인증점 판매_4,538,270|기본설치비 포함(수도권)_4,538,270|기본설치비 포함(전국)_4,538,270|기본설치비 별도_4,724,160"
20276252,삼성전자 AP290CAPDHH1S,"공식인증점 판매_5,034,730|기본설치비 포함(수도권)_5,034,730|기본설치비 포함(전국)_5,034,730|기본설치비 별도_5,292,320"
20180453,삼성전자 AC090BS4PBH1SY,"공식인증점 판매_1,833,490|기본설치비 포함(수도권)_1,833,490|기본설치비 별도_1,323,640"
20170166,삼성전자 AC072BS4PBH1SY,"공식인증점 판매_1,709,990|기본설치비 포함(수도권)_1,709,990|기본설치비 별도_1,230,040"
20170025,삼성전자 AC060BS4PBH1SY,"공식인증점 판매_1,585,790|기본설치비 포함(수도권)_1,585,790|기본설치비 별도_1,129,540"
20035607,삼성전자 무풍에어컨 AR07C9181HZS,"기본설치비 포함(수도권)_1,780,660|기본설치비 포함(전국)_1,780,660"
20033957,삼성전자 비스포크 무풍클래식 AF17B7939WSWS,"기본설치비 포함(수도권)_2,295,940|기본설치비 포함(전국)_2,295,940"
20033501,삼성전자 비스포크 무풍클래식 AF17B7939WSNS,"기본설치비 포함(수도권)_2,316,940|기본설치비 포함(전국)_2,316,940"
20033348,삼성전자 비스포크 무풍클래식 AF17B7939WSES,"기본설치비 포함(수도권)_2,321,600|기본설치비 포함(전국)_2,321,600"
21689438,삼성전자 비스포크 무풍에어컨 윈도우핏 AW06C7155TWAZ + AW06C7155EWAZ,자가설치_일시품절
17293748,삼성전자 윈도우핏 AW05B5171GWAZ 매립형,"무료설치_490,750|자가설치_484,740||||자가설치 + 연장키트 35cm_1,035,821|자가설치 + 연장키트 70cm_1,022,290|자가설치 + 연장키트 105cm_1,002,570"
16882889,삼성전자 AR06A1171HZS,"기본설치비 포함(수도권)_330,000|기본설치비 포함(전국)_507,150|공식인증점 판매_563,150|기본설치비 별도_311,380"
16712198,삼성전자 Q9000 AF17B6474TZS,"기본설치비 포함(수도권)_969,990|기본설치비 포함(전국)_982,870|공식인증점 판매_1,421,120|기본설치비 별도_1,022,920"
16773050,삼성전자 Q9000 AF17B6474TZRS,"기본설치비 포함(수도권)_1,249,990|기본설치비 포함(전국)_1,389,300|공식인증점 판매_1,764,140|기본설치비 별도_1,000,000"
19953623,삼성전자 비스포크 무풍슬림 AF17C5734GZS,"기본설치비 포함(수도권)_1,121,400|기본설치비 포함(전국)_1,121,400|공식인증점 판매_1,121,400|기본설치비 별도_1,669,000"
19109429,삼성전자 무풍에어컨 AR07C9150HZS,"기본설치비 포함(수도권)_622,910|기본설치비 포함(전국)_622,920|공식인증점 판매_622,920|기본설치비 별도_352,600"
20260748,삼성전자 비스포크 무풍에어컨 윈도우핏 AW06C7155TWAZ,"무료설치_792,590|자가설치_734,050|무료설치 + 연장키트 35cm_722,800|무료설치 + 연장키트 70cm_918,490|무료설치 + 연장키트 105cm_933,360|||"
20261966,삼성전자 비스포크 무풍에어컨 윈도우핏 AW06C7155WWAZ,"무료설치_685,380|자가설치_691,460|무료설치 + 연장키트 35cm_978,770|무료설치 + 연장키트 70cm_1,009,990|무료설치 + 연장키트 105cm_1,019,990|||"
16751171,삼성전자 비스포크 무풍클래식 AF17B7538GZRS,"기본설치비 포함(수도권)_1,550,000|기본설치비 포함(전국)_1,776,000|공식인증점 판매_1,934,080|기본설치비 별도_1,449,990"
19953437,삼성전자 비스포크 무풍슬림 AF17C5734TZS,"기본설치비 포함(수도권)_1,121,390|기본설치비 포함(전국)_1,121,400|공식인증점 판매_1,121,400"
16801355,삼성전자 AR11B9150HZS,"기본설치비 포함(수도권)_851,780|기본설치비 포함(전국)_947,370|공식인증점 판매_947,380|기본설치비 별도_650,000|사업자전용_1,008,780"
19971596,삼성전자 비스포크 무풍슬림 AF17C5734GZRS,"기본설치비 포함(수도권)_1,495,990|기본설치비 포함(전국)_1,495,990|공식인증점 판매_1,513,000|기본설치비 별도_일시품절"
16775555,삼성전자 Q9000 AF19B6474TZRS,"기본설치비 포함(수도권)_1,369,990|기본설치비 포함(전국)_1,747,680|공식인증점 판매_1,766,820|기본설치비 별도_1,300,000"
17293535,삼성전자 윈도우핏 AW05B5171WWAZ 매립형,"무료설치_500,070|자가설치_480,000|자가설치 + 연장키트 35cm_995,800|자가설치 + 연장키트 70cm_1,022,300|자가설치 + 연장키트 105cm_1,102,490"
16711370,삼성전자 Q9000 AF17B6474GZS,"기본설치비 포함(수도권)_1,000,000|기본설치비 포함(전국)_1,248,520|공식인증점 판매_일시품절|기본설치비 별도_1,000,000"
17225465,삼성전자 윈도우핏 AW05B5171BWAT 거치형,"무료설치_490,220|자가설치_455,790"
18884810,삼성전자 비스포크 AP110BSPPBH8SY,"공식인증점 판매_2,150,240|기본설치비 포함(수도권)_1,978,680|기본설치비 포함(전국)_2,150,240|기본설치비 별도_1,348,910"
16638221,삼성전자 비스포크 무풍갤러리 AF19BX738WSRS,"기본설치비 포함(수도권)_2,427,790|기본설치비 포함(전국)_2,427,790|기본설치비 별도_2,427,920"
16780073,삼성전자 AR09B9150HZS,"기본설치비 포함(수도권)_761,560|기본설치비 포함(전국)_908,190|공식인증점 판매_912,300|기본설치비 별도_636,000"
16714484,삼성전자 비스포크 무풍클래식 AF17B7538TZS,"기본설치비 포함(수도권)_1,347,260|기본설치비 포함(전국)_1,347,260|공식인증점 판매_1,526,370|기본설치비 별도_1,136,000"
17225519,삼성전자 윈도우핏 AW05B5171TWAT 거치형,"무료설치_490,220|자가설치_463,500"
16720661,삼성전자 Q9000 AF19B6474TZS,"기본설치비 포함(수도권)_1,333,860|기본설치비 포함(전국)_1,367,960|공식인증점 판매_1,368,020|기본설치비 별도_1,272,970"
16768151,삼성전자 Q9000 AF17B6474GZRS,"기본설치비 포함(수도권)_1,231,840|기본설치비 포함(전국)_1,571,700|공식인증점 판매_1,599,000|기본설치비 별도_1,060,000"
17286887,삼성전자 윈도우핏 AW05B5171TWAZ 매립형,"무료설치_500,070|자가설치_455,800"
18875150,삼성전자 AP130BAPPBH2S,"공식인증점 판매_2,328,240|기본설치비 포함(수도권)_1,806,890|기본설치비 포함(전국)_2,328,240"
18876593,삼성전자 비스포크 무풍갤러리 AF19CX838ASRS,"기본설치비 포함(수도권)_2,849,370|기본설치비 포함(전국)_2,849,990|공식인증점 판매_2,979,520|기본설치비 별도_3,430,000"
16774826,삼성전자 Q9000 AF19B6474GZRS,"기본설치비 포함(수도권)_1,394,380|기본설치비 포함(전국)_1,566,970|공식인증점 판매_1,799,590|기본설치비 별도_1,248,000"
18876854,삼성전자 비스포크 무풍갤러리 AF25CX936WFRS,"기본설치비 포함(수도권)_4,841,490|기본설치비 포함(전국)_4,982,660|공식인증점 판매_5,164,500|기본설치비 별도_7,617,590"
16867283,삼성전자 비스포크 무풍갤러리 슬림핏 AF18BX839ESRS,"기본설치비 포함(수도권)_2,899,890|기본설치비 포함(전국)_2,899,890|공식인증점 판매_2,899,890"
16645004,삼성전자 무풍에어컨 AR07B9350HZS,"기본설치비 포함(수도권)_580,000|기본설치비 포함(전국)_768,070|공식인증점 판매_899,000|기본설치비 별도_398,990"
16719557,삼성전자 무풍에어컨 무풍클래식 AF18B9937RZS,"기본설치비 포함(수도권)_2,049,000|기본설치비 포함(전국)_2,049,000|공식인증점 판매_2,049,000"
16824749,삼성전자 AR15B9150HZS,"기본설치비 포함(수도권)_1,069,920|기본설치비 포함(전국)_1,157,900|공식인증점 판매_1,157,910|기본설치비 별도_790,000|사업자전용_1,250,280"
16773380,삼성전자 Q9000 AF17B6474WZRS,"기본설치비 포함(수도권)_1,244,240|기본설치비 포함(전국)_1,618,000|공식인증점 판매_1,787,590|기본설치비 별도_1,249,980"
19971692,삼성전자 비스포크 무풍슬림 AF17C5734AZRS,"기본설치비 포함(수도권)_1,495,190|기본설치비 포함(전국)_1,495,190|공식인증점 판매_1,495,200"
19964045,삼성전자 비스포크 무풍슬림 AF17C5734TZRS,"기본설치비 포함(수도권)_1,521,890|기본설치비 포함(전국)_1,521,890|공식인증점 판매_1,538,990"
13926605,삼성전자 AJ040RXH4BC1,"기본설치비 별도, 18평+6평+5평+5평_2,280,000|기본설치비 별도, 18평+6평+5평_2,250,000"
13433327,삼성전자 무풍에어컨 AR09A9170HCS,"기본설치비 포함(수도권)_719,990|기본설치비 포함(전국)_1,044,130|기본설치비 별도_398,530"
18875036,삼성전자 AP072BAPPBH2S,"공식인증점 판매_1,510,500|기본설치비 포함(수도권)_1,409,890|기본설치비 포함(전국)_1,585,780|기본설치비 별도_1,199,990"
16752113,삼성전자 비스포크 무풍클래식 AF17B7538WZRS,"기본설치비 포함(수도권)_1,530,000|기본설치비 포함(전국)_1,901,890|공식인증점 판매_2,038,990|기본설치비 별도_1,249,630"
19394642,삼성전자 비스포크 무풍갤러리 AF19CX838WSS,"기본설치비 포함(수도권)_2,309,340|기본설치비 포함(전국)_2,309,340|공식인증점 판매_2,787,150|기본설치비 별도_2,579,000"
20260628,삼성전자 비스포크 무풍에어컨 윈도우핏 AW06C7155EWAZ,"무료설치_794,124|자가설치_758,090|무료설치 +연장키트 35cm_899,890|무료설치 +연장키트 70cm_918,480|무료설치 +연장키트 105cm_933,350|||"
17059550,삼성전자 비스포크 무풍갤러리 체온풍 청정 AF19BX890EFRS,"기본설치비 포함(수도권)_3,146,990|기본설치비 포함(전국)_3,146,990|기본설치비 별도_3,251,000"
16714751,삼성전자 비스포크 무풍클래식 AF17B7538WZS,"기본설치비 포함(수도권)_1,200,000|기본설치비 포함(전국)_1,624,890|공식인증점 판매_1,632,700|기본설치비 별도_1,225,000"
18875336,삼성전자 비스포크 AP083BSPPBH6SY,"공식인증점 판매_1,555,560|기본설치비 포함(수도권)_1,555,560|기본설치비 포함(전국)_1,555,560"
18875066,삼성전자 AP083BAPPBH2S,"공식인증점 판매_1,587,560|기본설치비 포함(수도권)_1,359,920|기본설치비 포함(전국)_1,587,560|기본설치비 별도_1,001,290"
10980438,삼성전자 AR10T5170HZS,"기본설치비 포함(수도권)_652,030|기본설치비 포함(전국)_745,780|기본설치비 별도_485,640"
18875096,삼성전자 AP110BAPPBH2S,"기본설치비 포함(수도권)_2,014,910|기본설치비 포함(전국)_2,303,990|공식인증점 판매_2,204,000|기본설치비 별도_1,377,990"
16713338,삼성전자 비스포크 AF17B7538GZS,"기본설치비 포함(수도권)_1,399,830|기본설치비 포함(전국)_1,488,950|공식인증점 판매_1,488,950|기본설치비 별도_1,249,990"
16756454,삼성전자 비스포크 무풍클래식 AF19B7534GZRS,"기본설치비 포함(수도권)_1,878,500|기본설치비 포함(전국)_1,716,410|공식인증점 판매_1,978,380|기본설치비 별도_1,430,000"
13966850,삼성전자 Q9000 AF17A6474GZRS,"기본설치비 포함(수도권)_1,187,890|기본설치비 별도_1,075,350"
19582130,삼성전자 무풍에어컨 AR09C9180HZS,"공식인증점 판매_1,521,000|기본설치비 포함(수도권)_1,145,360|기본설치비 포함(전국)_1,145,360|기본설치비 별도_1,996,990"
13164218,삼성전자 무풍 AJ072MB1PBC1,"기본설치비 별도_3,200,000"
